LA FRANCAISE DES JEUX SA;0,01;FR0013451333;Luxe-consumentengoederen;Frankrijk
FAURECIA;0,01;FR0000121147;Luxe-consumentengoederen;Frankrijk
HULIC LTD;0,01;JP3360800001;Vastgoed;Japan
AMADA LTD;0,01;JP3122800000;Industrie;Japan
KYUSHU RAILWAY;0,01;JP3247010006;Industrie;Japan
KLEPIERRE REIT SA;0,01;FR0000121964;Vastgoed;Frankrijk
CONCORDIA FINANCIAL GROUP LTD;0,01;JP3305990008;Financiële waarden;Japan
TOYO SUISAN LTD;0,01;JP3613000003;Basis-consumentengoederen;Japan
KOBE BUSSAN LTD;0,01;JP3291200008;Basis-consumentengoederen;Japan
MIURA LTD;0,01;JP3880800002;Industrie;Japan
ITO EN LTD;0,01;JP3143000002;Basis-consumentengoederen;Japan
SINGAPORE EXCHANGE LTD;0,01;SG1J26887955;Financiële waarden;Singapore
YAMADA DENKI LTD;0,01;JP3939000000;Luxe-consumentengoederen;Japan
CYBER AGENT INC;0,01;JP3311400000;Communicatie;Japan
LIBERTY BROADBAND CORP SERIES A;0,01;US5303071071;Communicatie;Verenigde Staten
KEIHAN HOLDINGS LTD;0,01;JP3279400000;Industrie;Japan
THYSSENKRUPP AG;0,01;DE0007500001;Materialen;Duitsland
CHIBA BANK LTD;0,01;JP3511800009;Financiële waarden;Japan
ADEVINTA;0,01;NO0010844038;Communicatie;Noorwegen
NIPPON EXPRESS LTD;0,01;JP3729400006;Industrie;Japan
SHIZUOKA BANK LTD;0,01;JP3351200005;Financiële waarden;Japan
JD SPORTS FASHION PLC;0,01;GB00BYX91H57;Luxe-consumentengoederen;Verenigd Koninkrijk
VICINITY CENTRES;0,01;AU000000VCX7;Vastgoed;Australië
PEOPLES UNITED FINANCIAL INC;0,01;US7127041058;Financiële waarden;Verenigde Staten
DISCOVERY INC SERIES A;0,01;US25470F1049;Communicatie;Verenigde Staten
COSMOS PHARMACEUTICAL CORP;0,01;JP3298400007;Basis-consumentengoederen;Japan
SUNTEC UNITS TRUST;0,01;SG1Q52922370;Vastgoed;Singapore
COCA-COLA AMATIL LTD;0,01;AU000000CCL2;Basis-consumentengoederen;Australië
SEEK LTD;0,01;AU000000SEK6;Communicatie;Australië
BOLLORE;0,01;FR0000039299;Communicatie;Frankrijk
JAPAN POST BANK LTD;0,01;JP3946750001;Financiële waarden;Japan
ELIA GROUP SA;0,01;BE0003822393;Nutsbedrijven;België
AMERCO;0,01;US0235861004;Industrie;Verenigde Staten
SEB SA;0,01;FR0000121709;Luxe-consumentengoederen;Frankrijk
NSK LTD;0,01;JP3720800006;Industrie;Japan
MICROPORT SCIENTIFIC CORP;0,01;KYG608371046;Gezondheidszorg;Hong Kong
TEIJIN LTD;0,01;JP3544000007;Materialen;Japan
OTSUKA CORP;0,01;JP3188200004;IT;Japan
CI FINANCIAL CORP;0,01;CA1254911003;Financiële waarden;Canada
FUCHS PETROLUB PREF;0,01;DE0005790430;Materialen;Duitsland
HK ELECTRIC INVESTMENTS UNITS LTD;0,01;HK0000179108;Nutsbedrijven;Hong Kong
GENTING SINGAPORE LTD;0,01;SGXE21576413;Luxe-consumentengoederen;Singapore
MARUI GROUP LTD;0,01;JP3870400003;Luxe-consumentengoederen;Japan
INFRASTRUTTURE WIRELESS ITALIANE;0,01;IT0005090300;Communicatie;Italië
VOESTALPINE AG;0,01;AT0000937503;Materialen;Oostenrijk
IA FINANCIAL INC;0,01;CA45075E1043;Financiële waarden;Canada
JTEKT CORP;0,01;JP3292200007;Luxe-consumentengoederen;Japan
RYMAN HEALTHCARE LTD;0,01;NZRYME0001S4;Gezondheidszorg;Nieuw-Zeeland
ELBIT SYSTEMS LTD;0,01;IL0010811243;Industrie;Israël
TELENET GROUP HOLDING NV;0,01;BE0003826436;Communicatie;België
DASSAULT AVIATION SA;0,01;FR0000121725;Industrie;Frankrijk
SES SA FDR;0,01;LU0088087324;Communicatie;Frankrijk
ORACLE JAPAN CORP;0,01;JP3689500001;IT;Japan
PEPTIDREAM INC;0,01;JP3836750004;Gezondheidszorg;Japan
JAPAN AIRPORT TERMINAL LTD;0,01;JP3699400002;Industrie;Japan
HOSHIZAKI CORP;0,01;JP3845770001;Industrie;Japan
TRYG;0,01;DK0060636678;Financiële waarden;Denemarken
SHIMAMURA LTD;0,01;JP3358200008;Luxe-consumentengoederen;Japan
HITACHI METALS LTD;0,01;JP3786200000;Materialen;Japan
KURITA WATER INDUSTRIES LTD;0,01;JP3270000007;Industrie;Japan
KEISEI ELECTRIC RAILWAY LTD;0,01;JP3278600006;Industrie;Japan
KEYERA CORP;0,01;CA4932711001;Energie;Canada
WYNN MACAU LTD;0,01;KYG981491007;Luxe-consumentengoederen;Hong Kong
OJI HOLDINGS CORP;0,01;JP3174410005;Materialen;Japan
TELECOM ITALIA SAVING;0,01;IT0003497176;Communicatie;Italië
TOKYU FUDOSAN HOLDINGS CORP;0,01;JP3569200003;Vastgoed;Japan
JAPAN PRIME REALTY INVESTMENT REIT;0,01;JP3040890000;Vastgoed;Japan
ENAGAS SA;0,01;ES0130960018;Nutsbedrijven;Spanje
BMW PREF AG;0,01;DE0005190037;Luxe-consumentengoederen;Duitsland
RALPH LAUREN CORP CLASS A;0,01;US7512121010;Luxe-consumentengoederen;Verenigde Staten
OIL SEARCH LTD;0,01;PG0008579883;Energie;Australië
NIKON CORP;0,01;JP3657400002;Luxe-consumentengoederen;Japan
PIGEON CORP;0,01;JP3801600002;Basis-consumentengoederen;Japan
YOKOHAMA RUBBER LTD;0,01;JP3955800002;Luxe-consumentengoederen;Japan
NATIXIS SA;0,01;FR0000120685;Financiële waarden;Frankrijk
KOBAYASHI PHARMACEUTICAL LTD;0,01;JP3301100008;Basis-consumentengoederen;Japan
WELCIA HOLDINGS LTD;0,01;JP3274280001;Basis-consumentengoederen;Japan
AEROPORTS DE PARIS SA;0,01;FR0010340141;Industrie;Frankrijk
DROPBOX INC CLASS A;0,01;US26210C1045;IT;Verenigde Staten
SINGAPORE AIRLINES LTD;0,01;SG1V61937297;Industrie;Singapore
MIZRAHI TEFAHOT BANK LTD;0,01;IL0006954379;Financiële waarden;Israël
MAPLETREE COMMERCIAL UNITS TRUST;0,01;SG2D18969584;Vastgoed;Singapore
PARKLAND CORP;0,01;CA70137W1086;Energie;Canada
KEIKYU CORP;0,01;JP3280200001;Industrie;Japan
AIR WATER INC;0,01;JP3160670000;Materialen;Japan
ANA HOLDINGS INC;0,01;JP3429800000;Industrie;Japan
ORIX JREIT REIT INC;0,01;JP3040880001;Vastgoed;Japan
KOSE CORP;0,01;JP3283650004;Basis-consumentengoederen;Japan
TENARIS SA;0,01;LU0156801721;Energie;Italië
LINE CORP;0,01;JP3966750006;Communicatie;Japan
RYOHIN KEIKAKU LTD;0,01;JP3976300008;Luxe-consumentengoederen;Japan
PCCW LTD;0,01;HK0008011667;Communicatie;Hong Kong
CHEUNG KONG INFRASTRUCTURE HOLDING;0,01;BMG2178K1009;Nutsbedrijven;Hong Kong
CANOPY GROWTH CORP;0,01;CA1380351009;Gezondheidszorg;Canada
ALTICE EUROPE NV;0,01;NL0011333752;Communicatie;Nederland
FUJI ELECTRIC LTD;0,01;JP3820000002;Industrie;Japan
SUMCO CORP;0,01;JP3322930003;IT;Japan
MEDIPAL HOLDINGS CORP;0,01;JP3268950007;Gezondheidszorg;Japan
ICADE REIT SA;0,01;FR0000035081;Vastgoed;Frankrijk
AUSNET SERVICES;0,01;AU000000AST5;Nutsbedrijven;Australië
HINO MOTORS LTD;0,01;JP3792600003;Industrie;Japan
CITY DEVELOPMENTS LTD;0,01;SG1R89002252;Vastgoed;Singapore
EURAZEO;0,01;FR0000121121;Financiële waarden;Frankrijk
CROWN RESORTS LTD;0,01;AU000000CWN6;Luxe-consumentengoederen;Australië
YANGZIJIANG SHIPBUILDING HOLDINGS;0,01;SG1U76934819;Industrie;Singapore
ATCO LTD CLASS I;0,01;CA0467894006;Nutsbedrijven;Canada
BLACKBERRY LTD;0,01;CA09228F1036;IT;Canada
DAICEL CORP;0;JP3485800001;Materialen;Japan
IGM FINANCIAL INC;0;CA4495861060;Financiële waarden;Canada
MERCURY NZ LTD;0;NZMRPE0001S2;Nutsbedrijven;Nieuw-Zeeland
TAIYO NIPPON SANSO CORP;0;JP3711600001;Materialen;Japan
LIBERTY MEDIA LIBERTY SIRIUSXM COR;0;US5312294094;Communicatie;Verenigde Staten
SHARP CORP;0;JP3359600008;Luxe-consumentengoederen;Japan
SWIRE PROPERTIES LTD;0;HK0000063609;Vastgoed;Hong Kong
QUEBECOR INC CLASS B;0;CA7481932084;Communicatie;Canada
SEIBU HOLDINGS INC;0;JP3417200007;Industrie;Japan
H LUNDBECK;0;DK0010287234;Gezondheidszorg;Denemarken
ABC MART INC;0;JP3152740001;Luxe-consumentengoederen;Japan
TOPPAN PRINTING LTD;0;JP3629000005;Industrie;Japan
TOKYO CENTURY CORP;0;JP3424950008;Financiële waarden;Japan
UOL GROUP LTD;0;SG1S83002349;Vastgoed;Singapore
HITACHI CONSTRUCTION MACHINERY LTD;0;JP3787000003;Industrie;Japan
SUNDRUG LTD;0;JP3336600006;Basis-consumentengoederen;Japan
QANTAS AIRWAYS LTD;0;AU000000QAN2;Industrie;Australië
TOYODA GOSEI LTD;0;JP3634200004;Luxe-consumentengoederen;Japan
KAMIGUMI LTD;0;JP3219000001;Industrie;Japan
ISETAN MITSUKOSHI HOLDINGS LTD;0;JP3894900004;Luxe-consumentengoederen;Japan
TAISHO PHARMACEUTICAL HOLDINGS LTD;0;JP3442850008;Gezondheidszorg;Japan
DEUTSCHE LUFTHANSA AG;0;DE0008232125;Industrie;Duitsland
SUZUKEN LTD;0;JP3398000004;Gezondheidszorg;Japan
MITSUBISHI UFJ LEASE & FINANCE LTD;0;JP3499800005;Financiële waarden;Japan
MITSUBISHI GAS CHEMICAL INC;0;JP3896800004;Materialen;Japan
KANSAI PAINT LTD;0;JP3229400001;Materialen;Japan
FRAPORT FRANKFURT AIRPORT SERVICES;0;DE0005773303;Industrie;Duitsland
HIROSE ELECTRIC LTD;0;JP3799000009;IT;Japan
MARUICHI STEEL TUBE LTD;0;JP3871200006;Materialen;Japan
AZRIELI GROUP LTD;0;IL0011194789;Vastgoed;Israël
NH FOODS LTD;0;JP3743000006;Basis-consumentengoederen;Japan
MAPFRE SA;0;ES0124244E34;Financiële waarden;Spanje
EVRAZ;0;GB00B71N6K86;Materialen;Verenigd Koninkrijk
THE SWATCH GROUP AG;0;CH0012255144;Luxe-consumentengoederen;Zwitserland
TPG TELECOM LTD;0;AU0000090128;Communicatie;Australië
HOCHTIEF AG;0;DE0006070006;Industrie;Duitsland
LAWSON INC;0;JP3982100004;Basis-consumentengoederen;Japan
JAPAN AIRLINES LTD;0;JP3705200008;Industrie;Japan
CNP ASSURANCES SA;0;FR0000120222;Financiële waarden;Frankrijk
THK LTD;0;JP3539250005;Industrie;Japan
SHOWA DENKO;0;JP3368000000;Materialen;Japan
PIRELLI & C;0;IT0005278236;Luxe-consumentengoederen;Italië
CANADIAN APARTMENT PROPERTIES REAL;0;CA1349211054;Vastgoed;Canada
PERSOL HOLDINGS LTD;0;JP3547670004;Industrie;Japan
SMARTCENTRES RL ESTATE INVESTMENT;0;CA83179X1087;Vastgoed;Canada
JCDECAUX SA;0;FR0000077919;Communicatie;Frankrijk
NOMURA REAL ESTATE HOLDINGS INC;0;JP3762900003;Vastgoed;Japan
SWIRE PACIFIC LTD A;0;HK0019000162;Vastgoed;Hong Kong
RAIFFEISEN BANK INTERNATIONAL AG;0;AT0000606306;Financiële waarden;Oostenrijk
WASHINGTON H SOUL PATTINSON & COMP;0;AU000000SOL3;Energie;Australië
ICL GROUP LTD;0;IL0002810146;Materialen;Israël
AOZORA BANK LTD;0;JP3711200000;Financiële waarden;Japan
MITSUBISHI MATERIALS CORP;0;JP3903000002;Materialen;Japan
RIOCAN REAL ESTATE INVESTMENT TRUS;0;CA7669101031;Vastgoed;Canada
MITSUBISHI MOTORS CORP;0;JP3899800001;Luxe-consumentengoederen;Japan
DAIRY FARM INTERNATIONAL HOLDINGS;0;BMG2624N1535;Basis-consumentengoederen;Hong Kong
AIR CANADA VOTING AND VARIABLE VOT;0;CA0089118776;Industrie;Canada
TELEFONICA DEUTSCHLAND HOLDING AG;0;DE000A1J5RX9;Communicatie;Duitsland
ACOM LTD;0;JP3108600002;Financiële waarden;Japan
TOHO GAS LTD;0;JP3600200004;Nutsbedrijven;Japan
SUMITOMO HEAVY INDUSTRIES LTD;0;JP3405400007;Industrie;Japan
KERRY PROPERTIES LTD;0;BMG524401079;Vastgoed;Hong Kong
PARK24 LTD;0;JP3780100008;Industrie;Japan
METRO AG;0;DE000BFB0019;Basis-consumentengoederen;Duitsland
SEVEN BANK LTD;0;JP3105220002;Financiële waarden;Japan
MEBUKI FINANCIAL GROUP INC;0;JP3117700009;Financiële waarden;Japan
MCDONALDS HOLDINGS (JAPAN) LTD;0;JP3750500005;Luxe-consumentengoederen;Japan
KAWASAKI HEAVY INDUSTRIES LTD;0;JP3224200000;Industrie;Japan
LEONARDO FINMECCANICA SPA;0;IT0003856405;Industrie;Italië
HISAMITSU PHARMACEUTICAL INC;0;JP3784600003;Gezondheidszorg;Japan
CIMIC GROUP LTD;0;AU000000CIM7;Industrie;Australië
SHINSEI BANK LTD;0;JP3729000004;Financiële waarden;Japan
FUKUOKA FINANCIAL GROUP INC;0;JP3805010000;Financiële waarden;Japan
COCA-COLA BOTTLERS JAPAN HOLDINGS;0;JP3293200006;Basis-consumentengoederen;Japan
NGK SPARK PLUG LTD;0;JP3738600000;Luxe-consumentengoederen;Japan
ELECTRIC POWER DEVELOPMENT LTD;0;JP3551200003;Nutsbedrijven;Japan
DAINIPPON SUMITOMO PHARMA LTD;0;JP3495000006;Gezondheidszorg;Japan
YAMAZAKI BAKING LTD;0;JP3935600001;Basis-consumentengoederen;Japan
NIPPON YUSEN;0;JP3753000003;Industrie;Japan
AEON MALL LTD;0;JP3131430005;Vastgoed;Japan
IIDA GROUP HOLDINGS LTD;0;JP3131090007;Luxe-consumentengoederen;Japan
CALBEE INC;0;JP3220580009;Basis-consumentengoederen;Japan
CRONOS GROUP INC;0;CA22717L1013;Gezondheidszorg;Canada
RINNAI CORP;0;JP3977400005;Luxe-consumentengoederen;Japan
BANK OF KYOTO LTD;0;JP3251200006;Financiële waarden;Japan
JGC HOLDINGS CORP;0;JP3667600005;Industrie;Japan
SEGA SAMMY HOLDINGS INC;0;JP3419050004;Luxe-consumentengoederen;Japan
TEVA PHARMACEUTICAL INDUSTRIES ADR;0;US8816242098;Gezondheidszorg;Israël
POLA ORBIS HOLDINGS INC;0;JP3855900001;Basis-consumentengoederen;Japan
JARDINE CYCLE AND CARRIAGE LTD;0;SG1B51001017;Luxe-consumentengoederen;Singapore
KINNEVIK REDEMPTION SHARES;0;SE0014684544;Financiële waarden;Zweden
PACIFIC CENTURY PREMIUM DEVELOPMEN;0;BMG6844T1229;Vastgoed;Hong Kong
INTERNATIONAL FLAVORS & FRAGRANCES;0;US4595061015;Materialen;Verenigde Staten
ISRACARD LTD;0;IL0011574030;Financiële waarden;Israël
PUBLICIS COUPON RIGHTS;0;FR0013509114;Overige;Frankrijk
FTSE 100 INDEX SEP 20;0;GB00HBBG0L85;Liquide middelen en/of derivaten;-
EURO STOXX 50 SEP 20;0;DE000C2Q0WP2;Liquide middelen en/of derivaten;Europese Unie
